product_manufacturing_country,product_price_usd,warranty_period_months,customer_review_count,customer_average_rating,material_quality_score,supplier_reliability_rating,product_age_days,market_demand_index,predicted_defect_probability_percent,predicted_return_rate_percent
Vietnam,22.392790404920227,10.0,1322.0,3.741290548402713,2.0,3.214678246950102,340.0,93.0,30.297515276262637,53.46972035278976
USA,279.4502385273519,34.0,3503.0,3.413105522847438,1.0,4.781849185936217,1146.0,82.0,22.248151216361972,50.532369857357274
India,11.71916728900725,18.0,2564.0,3.8952734874865578,1.0,1.9139994797201696,237.0,75.0,36.80302805653665,59.72681632207429
USA,20.107049686744535,14.0,3648.0,4.156834883771927,2.0,3.653406686574365,601.0,58.0,8.641811513513648,50.329771492003154
USA,470.3179603653637,52.0,1216.0,3.531920785124112,3.0,2.8435290220326297,1215.0,59.0,33.32093419843224,69.17667029385389
Germany,466.3445847460314,44.0,4369.0,1.8787190963605285,2.0,0.6837936258349488,1183.0,58.0,81.56454462057279,100.0
Mexico,343.8426705217475,43.0,602.0,4.100320036225305,4.0,0.5655454009479916,784.0,29.0,50.84760902129609,79.90623466954719
China,222.81668837880295,32.0,4067.0,3.8392181885272767,2.0,2.688969591553107,841.0,62.0,26.76330880156768,57.71699917261334
India,284.4335061205357,35.0,4653.0,3.191728753970462,1.0,0.8131439185263954,1169.0,74.0,62.32678305035165,86.22944999555129
India,223.60810334304716,41.0,1421.0,1.93926470569859,1.0,1.0395990037833895,971.0,77.0,73.0299813164539,81.75376603479751
China,388.82928603144865,15.0,1861.0,4.321230927713634,3.0,3.6856110751800304,744.0,84.0,20.41003697144457,43.605782427652905
Mexico,64.53007340925024,11.0,1603.0,2.36174116810226,2.0,1.7870283467379189,574.0,14.0,67.24088836349219,77.01005710605588
Vietnam,134.08921150767776,24.0,109.0,3.633961594394557,4.0,4.227756428321759,210.0,70.0,14.093969861448516,53.956127744308205
Mexico,263.1789411163895,17.0,4291.0,1.9020198995430777,5.0,2.3467811585194696,662.0,18.0,61.76419813832342,81.54171290524506
Germany,489.1670103761251,12.0,3347.0,2.8379286479946586,4.0,4.3105043989920775,973.0,91.0,34.11139854977674,49.818599533577
India,300.08146125807923,43.0,1848.0,2.5811083812196185,5.0,3.603855446010361,1269.0,42.0,45.04379688371158,73.75820926431662
China,47.26956216777368,55.0,2900.0,3.3515176044031385,3.0,1.9315037571224605,705.0,69.0,40.21546963313873,79.64873447220636
Vietnam,47.731711328045826,47.0,207.0,3.5471629645149507,1.0,0.5229221915056737,1193.0,68.0,47.43719598307868,96.18923813659994
USA,329.28101791575887,7.0,981.0,2.2485175057993296,5.0,2.022174606158784,1172.0,94.0,58.19958643931473,64.67276989533973
Vietnam,478.5439347809823,52.0,1568.0,4.506116103587949,4.0,0.6560182291470491,916.0,84.0,45.754429994055215,79.29261019666005
Vietnam,250.42816215893993,9.0,695.0,4.055560079278781,5.0,4.642176895886903,1119.0,52.0,15.910356159454924,36.194096394840614
Vietnam,322.6469972843354,15.0,4934.0,2.468044666875291,5.0,4.595157417036898,788.0,46.0,37.96763634474553,58.591142544767706
Mexico,293.98081792790293,31.0,402.0,1.8220193188193052,1.0,3.4023986815169436,38.0,5.0,57.03793382281921,75.11754227268719
USA,21.369288984931828,15.0,3505.0,1.1475652937851586,5.0,3.015443779527094,728.0,94.0,68.17355969436917,77.23549272532719
China,213.9343287606542,17.0,1870.0,4.32655809328979,5.0,2.4308917742068497,814.0,11.0,23.985098667328252,48.64049219365006
Germany,426.9213637671462,7.0,4243.0,2.484198537993984,2.0,3.726713210272264,205.0,9.0,43.37699674563777,57.26770926412036
Germany,485.83471996024247,32.0,4030.0,2.738059471152372,3.0,3.5218182549111816,1034.0,42.0,45.44278679858372,72.21564659499492
China,174.35316773131453,22.0,3563.0,3.2530073148113745,5.0,1.3669755177382443,414.0,92.0,43.291631973248805,66.77992674160807
Germany,192.90310844904377,9.0,3508.0,2.427487823217082,3.0,1.800388467315558,1329.0,90.0,60.49137607247192,63.60867104383271
USA,41.28227570465934,1.0,4977.0,2.6891137788635753,3.0,0.707421869335923,896.0,17.0,64.73543329721736,62.963538565580514
Mexico,60.35266236645152,10.0,44.0,3.3470545052955587,3.0,4.531398438139886,1053.0,53.0,19.919651887511655,53.29630289294094
India,207.87655125788896,16.0,1707.0,3.058857842057305,4.0,2.7864478257793643,649.0,72.0,46.18195937076532,67.86080383268894
Germany,316.51442714446273,24.0,2006.0,1.2855670547610072,1.0,4.337115695818819,276.0,37.0,65.266582312402,67.25099628880018
Vietnam,291.69734018103003,37.0,3972.0,4.108425686002695,4.0,3.437963958528822,677.0,16.0,22.709523016936114,60.01207971782391
Germany,452.9067586038216,31.0,4184.0,4.070701313739823,3.0,3.614067229220955,18.0,69.0,23.1880229202385,49.14628849161944
Germany,44.74752228513562,1.0,4525.0,1.5529811929649369,3.0,4.091893887970491,1405.0,43.0,53.268773122356826,51.10900968940081
India,195.6263623206497,49.0,4382.0,3.942037602123571,1.0,0.571430818847603,611.0,58.0,42.75449811773704,80.60901913413478
China,257.97099222389807,10.0,2486.0,4.727895103619241,1.0,2.834810961603625,962.0,79.0,13.400617726870042,37.84061366533928
China,136.71753894962495,24.0,2423.0,2.925231069609798,1.0,2.839325781752311,692.0,77.0,41.20070146459245,60.48165658937087
China,305.9688653441154,33.0,4807.0,4.461253919481425,4.0,3.180283471343569,518.0,63.0,25.520977045555473,39.12741277246575
India,186.0350120844028,4.0,4841.0,2.7339144898431726,3.0,2.136244653985274,241.0,18.0,51.21710365940765,60.596211594429704
USA,427.5950600473324,17.0,794.0,2.7230270993905306,5.0,4.687671721406289,15.0,44.0,30.420387072935835,49.51783870805546
India,346.867227956654,40.0,4301.0,1.833225258917231,4.0,4.677574315262092,1002.0,47.0,49.92119827076161,77.36366372559803
USA,418.3536393846497,18.0,247.0,4.947018399153231,1.0,1.8023841923985633,466.0,48.0,24.56990457729297,50.3029986687228
Vietnam,281.96814497292695,30.0,1070.0,4.716013968146498,1.0,0.8938398188236467,35.0,44.0,24.93052027220214,58.3939067527992
Mexico,25.431596203262608,40.0,4516.0,2.2149617863267665,2.0,2.0430950217737256,946.0,79.0,48.354739897657666,81.69803731050635
India,198.17204516838208,33.0,4766.0,3.0570977194134703,1.0,3.336170717323516,1279.0,64.0,28.187210816018712,72.82272967755313
India,43.86811961111712,2.0,2455.0,4.814750647120281,5.0,4.464019251518698,518.0,38.0,4.602971479567747,28.995007413890328
USA,125.79198162115796,23.0,3139.0,1.7163886752489073,1.0,2.8483758124599428,304.0,11.0,63.250585696493545,72.31461098510351
India,82.34124070952764,10.0,184.0,3.2969551119411613,2.0,0.5818703567611754,465.0,89.0,56.50808712839699,59.501759853799214
Germany,317.74672026370837,40.0,4178.0,4.017513144731515,5.0,0.5525080451340202,818.0,48.0,47.56022190075015,65.13279342634446
Mexico,58.28953546489825,10.0,1455.0,4.86098389244451,3.0,0.7156720686554534,863.0,66.0,20.90752761596713,52.590902647891895
India,275.13902534643483,11.0,1906.0,4.279240384495635,1.0,0.5540299821142658,560.0,63.0,42.41697039251656,56.208799499242886
India,70.86862153821806,58.0,4010.0,3.437551559168847,1.0,3.740396980381965,1376.0,74.0,24.468637917671412,61.44949021128257
Vietnam,82.42056007387775,40.0,1274.0,1.0269002982419857,5.0,4.1864520871810225,1429.0,41.0,53.281036551338715,87.80188581905796
Mexico,139.35595612734207,45.0,958.0,3.5041419046269726,3.0,4.084509721535751,1036.0,0.0,13.875265838352384,73.82024967035701
India,240.8433434460207,24.0,42.0,4.006703442252201,2.0,3.993418613156327,194.0,52.0,9.431178152188156,43.34769420830234
USA,494.4388421320445,37.0,3838.0,2.949307619836361,2.0,4.5569886192324285,48.0,20.0,29.81557698756759,55.91576145351689
India,330.3998858675955,46.0,2267.0,4.887508459109056,2.0,3.2989827166532635,835.0,18.0,8.656167285042226,46.967546684931406
USA,249.13782759855405,6.0,4113.0,3.3503546314321033,2.0,4.573908262284966,298.0,31.0,25.321222370501907,30.672574857872263
Germany,152.92989385087776,38.0,3015.0,4.55048922186995,2.0,4.856279004865714,400.0,91.0,0.0,40.10112087488426
India,71.28611002542348,50.0,1728.0,2.756473578536158,3.0,1.8981002949823649,999.0,83.0,63.73379186023584,80.54126591933208
Germany,387.24296790879407,43.0,3242.0,1.625562569033085,3.0,0.6236853826335468,694.0,0.0,83.28865319296774,100.0
China,304.4091484088189,39.0,2105.0,3.501242045523702,2.0,4.812438332009108,178.0,4.0,23.342046639689695,56.407213509499115
Mexico,274.52328363110695,22.0,2102.0,2.689215536364262,1.0,3.305993826740578,257.0,79.0,44.723274628075075,68.12708680337089
Vietnam,25.108058664361113,30.0,935.0,2.838102323845396,1.0,1.1781198937642914,825.0,78.0,46.67919524419368,82.99543854920246
Mexico,82.073863981602,57.0,1855.0,2.1113913532848563,2.0,2.1478819776359135,642.0,30.0,54.26826227804885,97.22943897993105
China,371.5353903984557,14.0,3266.0,4.5136393532999595,4.0,1.8987399073907496,959.0,54.0,28.67645797407046,51.42611794519544
China,30.28740100029203,40.0,3031.0,2.762012410562543,5.0,1.8760515170266208,1010.0,63.0,53.00964945512827,75.05997171235943
Mexico,449.7370599018893,45.0,2961.0,2.726793548155083,1.0,1.1554320116117784,1315.0,40.0,62.43834849308382,89.7100708459699
China,476.48942779879064,5.0,255.0,2.555867389832804,1.0,4.869174986482139,118.0,29.0,37.43554938581922,43.006308571825514
Vietnam,490.14625801089096,42.0,3317.0,1.5663563272147072,3.0,2.853732263452318,1218.0,12.0,67.74119732872718,80.60694769457503
Germany,294.25734619059506,17.0,4524.0,4.642840021743429,5.0,3.4611706248979397,422.0,34.0,7.977256688976562,43.10957314355582
Mexico,119.4215950798807,18.0,4532.0,2.4329809854683475,1.0,1.3729927122352683,1258.0,0.0,61.14961469405747,74.18025334984098
Germany,167.97771995911825,26.0,4715.0,1.189950057979893,4.0,1.135179645681942,719.0,72.0,78.1085149292882,100.0
Germany,456.0945901172552,11.0,4860.0,1.9262244239221544,1.0,3.3306327976825685,1131.0,6.0,56.116475902098585,59.362376466885635
India,360.54342584172525,45.0,3130.0,3.391650462449087,2.0,4.902171979408565,1116.0,47.0,25.57214417810411,43.12476348083787
USA,434.1802023536779,1.0,1042.0,3.992218954586358,5.0,2.121100169546769,1307.0,41.0,42.69456050052298,38.50673242062841
Mexico,72.1474522380515,47.0,2251.0,2.6378169572852257,1.0,1.2870532025335095,751.0,16.0,59.97132960188354,95.15676903050982
China,328.24676149010855,2.0,2359.0,2.893798868818658,4.0,3.2299652545805224,1116.0,59.0,38.14101222920931,44.96099335019139
China,107.01758021183996,57.0,2461.0,3.652406963319847,4.0,1.6050350924701442,419.0,81.0,40.640639478262386,82.03698296858477
Germany,72.41459467114707,28.0,623.0,4.07993229201518,2.0,3.996037733408483,1331.0,40.0,10.139703385021818,46.3145576493341
China,163.17086433209417,3.0,3864.0,1.1300963940036288,3.0,3.88220717956715,1221.0,28.0,58.81830204384279,78.77338022123375
USA,410.065524182089,56.0,1765.0,3.8668437629485313,3.0,2.3726575090334014,1343.0,66.0,35.01854840810493,65.26223578629816
India,35.16395772196229,2.0,3040.0,4.075097758001563,2.0,1.1565795867605493,1316.0,64.0,43.95306559272021,46.71344207905639
Mexico,167.08531564308342,48.0,622.0,2.941037532804966,3.0,3.1130558281528593,1354.0,69.0,38.72710012922853,77.72335249871054
Germany,493.619303147097,20.0,210.0,1.7092975615318229,1.0,2.953341687937896,1322.0,9.0,67.52837617858567,84.37084256638177
Mexico,27.30513821149297,59.0,1167.0,4.065033387203193,4.0,4.143221589242563,1207.0,2.0,7.206145293384656,47.95721416121928
China,44.31923178064097,33.0,4824.0,1.017676588446907,2.0,4.43812944763382,696.0,23.0,60.12231112490966,85.75393841960783
Germany,165.30825132969355,9.0,3861.0,1.1884673251426423,3.0,3.568133401324711,46.0,86.0,59.57213107843571,69.74254468621707
Mexico,74.79766096122243,56.0,1916.0,2.7017130436732177,3.0,2.343358925920903,102.0,93.0,47.64619291513215,87.94590826992881
India,181.39985908926965,21.0,1756.0,3.428201726031665,4.0,2.854085294253822,957.0,50.0,39.767508585024075,60.41861641124456
India,144.7299640944826,44.0,2309.0,2.449473490337081,4.0,1.467448972936949,939.0,42.0,63.51793508145733,96.6578204556065
Germany,486.2496163595293,10.0,2446.0,2.266712824025027,5.0,2.6677972274868504,549.0,78.0,68.30897938170125,75.80501174467615
China,76.20218847848469,6.0,3359.0,3.934883814793422,5.0,0.8446411540987318,689.0,18.0,41.37832589973627,45.04172977541877
China,299.1127260883428,16.0,3283.0,3.279996295610707,3.0,1.066293619399019,640.0,20.0,51.68777625659114,68.21667459680813
China,149.5280293584954,54.0,752.0,3.618547348036492,1.0,1.2653600038602666,1416.0,21.0,43.99955246910766,85.91702733374721
Germany,384.3024019707536,2.0,2113.0,4.968931588754433,1.0,2.165781977875191,895.0,94.0,20.55877563882489,30.31066436528497
Mexico,161.83183439611466,44.0,4125.0,2.9483023956179624,1.0,0.7423252193219849,867.0,27.0,63.51180596419923,85.71015034783441
Vietnam,306.74533515235055,42.0,108.0,1.262780428893794,1.0,2.0802715041218995,543.0,82.0,75.30277122958427,97.27795355073872
USA,446.6405406421744,48.0,514.0,3.803909447618236,2.0,3.2850609939997337,155.0,60.0,31.361702538196763,56.19802490075209
India,435.8691966745197,32.0,1356.0,4.337524836376156,5.0,3.295140889339788,552.0,67.0,14.687696901801749,45.201552555113174
Vietnam,78.00733145197518,30.0,4013.0,1.0121012064915034,1.0,2.6312279804496073,1130.0,34.0,68.92003544112433,92.11994741304667
India,166.78651643202298,30.0,1961.0,3.218580730247268,1.0,3.730337100624685,502.0,91.0,26.211860314895095,53.842780859651334
China,21.455011943767637,11.0,3339.0,1.6896152548013723,2.0,1.8123011891340912,250.0,87.0,68.76950088247975,79.29553080886555
USA,218.16846723924644,33.0,2354.0,2.2586100686826933,4.0,0.9470211017989654,247.0,29.0,68.05732847242236,82.35359164278815
USA,93.87249174099202,40.0,1597.0,4.849369763630724,4.0,4.328586752909803,85.0,6.0,4.649499054074625,44.569470298466285
Germany,119.93456609987574,57.0,1748.0,1.216831924212071,4.0,2.3234536307110436,228.0,64.0,69.57078300877056,100.0
China,499.0837568026744,17.0,1209.0,1.9814657557719888,3.0,3.2445947006672156,44.0,50.0,51.18915029734383,64.05480553140548
USA,352.1221632616466,1.0,795.0,2.587399653889543,1.0,0.5337301966523256,1176.0,64.0,78.67870445115425,70.3011861136745
USA,314.1195961198996,40.0,1858.0,1.72005125610835,1.0,3.5205794807821587,797.0,81.0,56.10265404762145,88.62875043012691
India,379.0384721745706,59.0,1288.0,2.0486045751500175,2.0,2.2666584951808,343.0,92.0,69.3694422037794,99.42531462595888
USA,255.92758232847447,25.0,3616.0,3.986414869186913,4.0,1.822330601644241,1366.0,74.0,39.26781400442822,64.00059531315014
Vietnam,198.537616207752,33.0,3013.0,2.548407484850048,4.0,2.333694117731265,610.0,41.0,44.99454743424237,66.86444063951886
Vietnam,326.4038851775067,10.0,2695.0,2.5666542070507865,3.0,1.687010756247789,1101.0,55.0,66.22955434850776,69.43979930806267
Vietnam,337.8481452198234,48.0,2028.0,2.6012949314009206,3.0,3.158460722020779,356.0,14.0,56.99708560572948,79.27772939364056
India,74.00380467834538,39.0,893.0,3.4193332550289557,5.0,2.726918224561405,425.0,26.0,35.535680051394245,65.66570113140368
USA,316.1392193462526,55.0,2028.0,1.2048255376708008,4.0,4.697821938561437,348.0,97.0,59.78828333581993,85.67414724243746
India,288.3759486925417,11.0,4176.0,1.9332434679145676,2.0,2.3883798147120707,57.0,24.0,63.514259897574824,64.01088067459901
Germany,67.03976636776154,34.0,2376.0,2.7452892484053675,2.0,0.5314532203360445,523.0,35.0,55.81496203712412,100.0
Vietnam,352.69580317237734,46.0,4928.0,2.6930874747834888,1.0,4.4745609158130195,1018.0,69.0,39.96959953832641,82.91592599000596
Germany,345.548317800889,4.0,248.0,4.495161434877666,3.0,3.429804054947561,177.0,93.0,16.091572495955123,23.70904459741292
India,135.53070649005127,12.0,52.0,1.713302259917965,5.0,0.8106603760077393,541.0,6.0,71.53155446558125,90.35612150685556
Mexico,437.4890060653051,9.0,2259.0,1.7869061919061644,2.0,2.269994290116459,361.0,16.0,73.02453428883821,79.73239766751985
Vietnam,138.28032259323612,43.0,4669.0,2.4917201117383243,1.0,2.541682104404239,61.0,45.0,57.73775905051522,79.001438878156
Mexico,185.517619551224,14.0,4832.0,1.6516886811006906,2.0,2.6369530152444716,534.0,33.0,61.2465189144271,72.86598554987731
Mexico,459.95745773781977,58.0,2364.0,4.000580751763458,4.0,2.452057734868915,213.0,69.0,30.6438405746615,75.00804341073267
India,243.7678140640146,26.0,3755.0,4.3376485910703035,3.0,2.865793948786778,1155.0,48.0,25.745048718027235,38.912593912511255
India,423.8578548511922,12.0,2446.0,1.380207817201748,2.0,3.309439217339152,675.0,36.0,67.95548197064832,65.64111601888544
India,23.813254593302776,33.0,2759.0,4.5622422379613585,2.0,3.8028555643467823,706.0,95.0,9.215383791963768,41.69286812319505
USA,301.8045108404328,9.0,2114.0,3.3770951921945938,5.0,3.063322946841289,709.0,94.0,41.757380551177576,49.167524287224154
Vietnam,107.17393785790796,35.0,3587.0,3.529193265413645,1.0,4.29575830859387,761.0,75.0,25.257458142641735,61.45263177452191
USA,69.11566712737853,3.0,1770.0,3.3596544327505034,5.0,4.9374859683198915,600.0,87.0,8.696133835868553,43.26653095984861
India,261.4300557746743,56.0,4973.0,3.9177405467088247,4.0,4.331208752132614,362.0,85.0,18.084504911492647,59.623447746390895
USA,91.8166357631228,2.0,3561.0,2.6209679405051065,3.0,4.326295812100382,14.0,84.0,29.502926329519312,40.52979569019864
Germany,270.1718897485385,55.0,4941.0,1.7959192570143476,2.0,1.2885030584871515,602.0,71.0,64.96429327168136,98.68020257769967
Germany,209.6049419744339,57.0,731.0,1.8426006277334608,5.0,4.341612725591697,752.0,94.0,34.34331723077926,91.30901997686288
China,136.72207988387697,56.0,698.0,3.8480208422437423,4.0,1.5010324260711116,471.0,83.0,38.74815449587296,79.29750948695172
Germany,104.98401601926383,35.0,1318.0,3.603136746968143,5.0,2.827029369897843,177.0,91.0,29.089798601511227,58.943556353752825
China,349.6959377613558,25.0,4889.0,3.0790117687198233,4.0,1.1014819389641108,234.0,90.0,62.295871820312215,84.08375877246394
USA,210.9402577986068,32.0,1727.0,1.1654870340051624,3.0,0.5703149219454107,1223.0,18.0,87.70762418277926,100.0
China,378.1733900254253,7.0,605.0,2.3282639108724847,5.0,4.624823041839711,979.0,90.0,40.023987293436704,55.113929513827635
Mexico,183.07155123602712,30.0,3731.0,4.024985201616647,3.0,2.9945156266106494,423.0,60.0,23.26082032247756,56.439579689990246
Germany,266.3449206638286,29.0,4438.0,1.9247506382096369,4.0,2.008397434421305,497.0,40.0,69.96376819463867,85.38985814618545
Vietnam,412.73647368361696,56.0,222.0,4.652223276779296,2.0,4.993279154696765,1351.0,72.0,4.564441651420573,46.59353216462072
Mexico,112.71864509615963,15.0,2897.0,4.283837583932776,3.0,1.0783235141673693,967.0,3.0,30.601821723243468,64.00448562148281
Mexico,25.400777248606794,1.0,1038.0,4.101751808638582,2.0,1.1828074171454022,47.0,62.0,35.36014390871317,47.54737156433999
India,67.07616740996913,57.0,4828.0,1.3122243110225815,5.0,3.694334894326897,50.0,72.0,58.60486287112627,96.86738783699396
Germany,195.47629129699405,10.0,4842.0,4.256398217584994,4.0,3.4542987976569,714.0,38.0,21.662428713601297,42.51097654837402
Germany,67.97259223085942,23.0,4004.0,2.2217362397039064,4.0,4.809311598929879,271.0,99.0,33.979866619967844,71.87132648224429
India,66.77531715377906,35.0,74.0,3.467177425976548,5.0,4.458854897656673,1310.0,37.0,11.820014218330838,43.48613416912734
China,317.68727437846934,7.0,3465.0,3.2292063082969005,3.0,3.629166100368264,644.0,86.0,33.329000479774884,53.59975896544829
India,96.88213785957748,10.0,3392.0,2.179085513128318,5.0,2.3150266138474995,1425.0,9.0,55.4958689918473,67.11092893162423
USA,368.1198666991597,23.0,1606.0,1.178181305397921,3.0,4.769930476989597,1281.0,94.0,54.781080018841024,65.55712513146995
Vietnam,29.94651507013538,29.0,2839.0,3.304761737954014,3.0,1.743789192355396,554.0,7.0,35.20948300039846,63.75166554285173
India,285.77225587159035,19.0,2010.0,4.603048343417932,4.0,4.612717035333071,862.0,32.0,0.0,41.45692563097475
China,150.1992448336557,7.0,3029.0,3.9929804303724943,5.0,2.2519536495149746,1002.0,4.0,31.812036157248052,37.79772401462522
India,462.07460939020456,27.0,2283.0,4.034380828886696,3.0,1.766499771871106,572.0,59.0,37.934382645483566,51.59494063126997
Mexico,345.50149517494344,17.0,616.0,3.215320444592014,4.0,4.178384715166228,491.0,98.0,33.786972471282674,53.7907210723124
Vietnam,128.81413555731237,56.0,2405.0,2.4409897713804987,3.0,3.9658798163767703,1114.0,42.0,37.27633159387318,73.77516324188095
Vietnam,443.2310923993657,8.0,2272.0,1.1896991952655012,4.0,0.5056851651962304,278.0,44.0,90.78505788853948,86.13460512446287
Germany,24.943989661298193,58.0,4330.0,1.5005702001798542,5.0,3.1677601292249946,727.0,91.0,62.1469234915587,98.82582420233857
China,496.3223916790756,34.0,2341.0,1.9971136206321511,5.0,2.762174971762994,910.0,35.0,65.30295623923304,81.47032114552466
India,274.15104553760284,54.0,4165.0,3.858610057809164,4.0,2.9441834859195057,569.0,56.0,34.01514057823934,69.64559818235006
Mexico,247.03953432119224,8.0,2701.0,2.8006618483651815,1.0,0.6532083193000653,80.0,11.0,59.597900711922335,76.36279721665028
Vietnam,202.09325747869875,53.0,4966.0,3.1472245465541233,5.0,1.645159996171706,781.0,17.0,51.401828600959576,85.48789036960603
Mexico,75.5997712400953,51.0,91.0,2.8772232011771455,4.0,1.957300965248706,309.0,35.0,49.75612112070747,100.0
Germany,150.6577369983863,22.0,3821.0,1.313833952768117,3.0,2.579545374748456,1275.0,90.0,64.213460468519,79.46362585643847
India,265.85923114719753,47.0,437.0,4.67274050403101,2.0,2.78440722533435,815.0,47.0,21.319305057190995,71.56103565232073
Vietnam,220.12572475637413,19.0,303.0,3.7692347173122314,3.0,2.635575886827829,306.0,61.0,34.62523991760626,56.05447717069488
Vietnam,398.43236479882177,48.0,2504.0,2.35949680374518,4.0,1.2035973240018845,672.0,50.0,71.2900327102702,96.35593479288798
Germany,170.7957635434484,13.0,915.0,1.3583686152401575,1.0,3.983001980328998,364.0,12.0,55.55749348088007,63.86283125939981
Germany,127.5231428817858,28.0,4305.0,1.1351089338220517,1.0,0.8358011755302743,1060.0,21.0,83.49142540703792,98.86808079754827
India,464.9261483625239,16.0,321.0,1.9778721592942563,3.0,1.6919176321897609,730.0,95.0,70.07565943092449,63.056291336973416
China,226.39257707954465,27.0,359.0,3.5393148118024564,4.0,3.4204571550205607,339.0,8.0,26.03949167778228,53.515216866571485
India,340.6234464446632,18.0,4115.0,3.925155797980006,4.0,2.699621721246112,459.0,78.0,28.27871893094472,47.76186365420468
Vietnam,431.69166011081614,28.0,4613.0,1.1408237532463592,3.0,1.7632418369827765,581.0,81.0,83.7469222885047,86.9822870916052
China,188.7719203460865,59.0,4107.0,1.423937497694293,1.0,3.3040429590397142,1231.0,61.0,56.451645810992645,94.06730046408524
China,331.35534462415296,45.0,2157.0,3.588130192804822,1.0,2.414730542719674,1415.0,99.0,39.339702186776705,68.2037634301398
China,186.34429991207085,23.0,146.0,2.2055196124866048,3.0,3.763295178831476,1199.0,20.0,37.65973587922228,62.30323822766545
Vietnam,84.1752474696262,25.0,3146.0,1.1667399482962089,4.0,4.686538164951413,250.0,84.0,47.478460144387995,86.09928501952349
Vietnam,38.62028166437811,49.0,1475.0,3.8793298758052366,1.0,1.3843446769796093,1381.0,36.0,43.33537792749759,77.27610752918874
Vietnam,263.2745745909748,15.0,444.0,4.562234675307797,4.0,4.320715814717124,786.0,10.0,8.443646001779797,33.36226472155077
China,476.88440432377377,14.0,3016.0,2.422071431603128,4.0,0.5706086959366152,525.0,31.0,68.95961248939699,79.80104945827195
China,47.77019291673046,31.0,607.0,2.39856955173233,4.0,4.778655505724247,1346.0,42.0,30.85299011694813,57.27983612284298
USA,344.47379792525345,4.0,130.0,3.2884475235524024,4.0,0.8528160508527496,815.0,39.0,52.76920160375295,66.39083873374261
India,255.70430650350383,45.0,629.0,3.4176313822107,4.0,1.9548009683719352,841.0,68.0,29.27157058982469,62.47065778859573
USA,203.0217352603892,50.0,3212.0,3.838398066016027,5.0,2.9968390565987324,858.0,67.0,33.989851996690625,68.6511688879844
Germany,440.5916551019996,23.0,2076.0,3.993809624638285,5.0,3.251436738599787,70.0,51.0,37.63944520577599,38.462478273957515
Germany,309.12703609455326,54.0,3442.0,3.0375603361872994,2.0,3.6271276082428576,137.0,6.0,38.32098754501439,68.40739538506044
India,376.77094239615656,9.0,4696.0,4.8644469143033815,2.0,4.078923075644942,706.0,1.0,8.60125526217112,24.663241768576924
USA,349.9354920268126,20.0,3045.0,4.823064601100436,4.0,3.5531393808267024,757.0,34.0,11.88979196845211,33.34912107123517
USA,15.88251535066627,6.0,16.0,4.784733605748214,4.0,2.9423168279137593,1178.0,62.0,6.245976263638184,34.93130533574389
India,232.70676448147495,14.0,1228.0,2.272456661315853,3.0,3.7868740377703487,667.0,54.0,43.80789809706408,62.06394431640025
India,153.1051024143192,34.0,745.0,4.251752623702259,5.0,4.890546666543078,340.0,42.0,0.0,39.19738505112795
Mexico,329.47761892515047,34.0,1986.0,1.9809331950526683,2.0,2.3966937562590056,300.0,3.0,63.65721919010849,90.32616498384635
China,113.33333325523434,5.0,816.0,2.8229153826594913,2.0,3.6746251437522943,1432.0,60.0,33.03819517988915,57.01115029200542
Mexico,99.39737568332365,38.0,1637.0,4.962068053210247,4.0,4.781982666170053,161.0,46.0,0.0,33.19544184057947
Vietnam,35.292513879001284,4.0,4759.0,1.3342557485725135,2.0,2.7807866163682498,824.0,21.0,64.51548688667532,69.96100335840806
Germany,124.5033393630935,44.0,1778.0,3.35714636498581,2.0,1.647889649305702,678.0,56.0,46.4499587018594,71.42037549472032
USA,281.73474974375955,43.0,4895.0,3.053652022697763,4.0,0.9371842072074378,159.0,90.0,56.03960143122808,87.43397377174674
India,483.25036617825344,14.0,773.0,4.2510303307157455,2.0,3.4946330233744316,819.0,43.0,22.91807521680617,34.22768539319861
USA,37.86331040561549,4.0,4681.0,3.7971055231649182,2.0,1.829017111556727,601.0,41.0,26.980966500565803,48.77995112325766
India,466.0461407355785,8.0,2970.0,3.1999733414798004,1.0,0.731346884802314,620.0,69.0,63.45249670186469,67.31650749543147
USA,492.9448172224255,43.0,2968.0,4.223622861214482,5.0,0.5591888585096783,960.0,90.0,45.925640734417165,71.81487237208664
Vietnam,324.2808138455249,6.0,2016.0,2.6127740389003185,3.0,0.5919543368962246,1160.0,85.0,69.3618741743408,68.54075480895023
India,249.9951292500205,56.0,4206.0,3.237729138973701,1.0,2.2546213922712868,239.0,25.0,45.947592976576104,81.66496335542452
Mexico,263.31552903917054,4.0,4042.0,2.7410110432848755,4.0,3.4587181435704157,778.0,31.0,34.858946209997164,54.702558523419206
USA,423.37565640892393,48.0,4090.0,1.2166752319845058,3.0,4.146337476732849,162.0,10.0,58.70027919007852,87.99692256920144
Mexico,159.8052421958149,38.0,336.0,3.5963877513482085,2.0,3.8574693473066297,404.0,28.0,23.65883114790559,64.89605383604281
Mexico,306.45084063680935,9.0,1896.0,3.978397277348223,4.0,3.4508086417055424,1059.0,52.0,22.11809436138308,46.18829954804946
Germany,460.6757524478821,23.0,2753.0,4.8634129894625335,5.0,3.760464189352609,1365.0,87.0,12.968998695864322,33.064481163516994
