product_manufacturing_country,product_price_usd,warranty_period_months,customer_review_count,customer_average_rating,material_quality_score,supplier_reliability_rating,product_age_days,market_demand_index,predicted_defect_probability_percent,predicted_return_rate_percent
USA,39.90652210088652,44.0,1160.0,4.866509915394993,3.0,2.5613774509555487,317.0,80.0,18.5689637870028,59.24503180728004
GERMANY,430.0939760122096,0.0,2466.0,4.3134718322376,4.0,4.547616525559795,44.0,94.0,16.498353979549023,23.741230476039632
GERMANY,410.11793277222654,24.0,430.0,2.8035861500995254,5.0,3.2057019152635124,1333.0,9.0,39.74729690728827,68.45869891882288
GERMANY,492.89317298212194,33.0,2081.0,4.117159678171696,5.0,3.652086846144588,1056.0,20.0,30.64657430437652,49.29909725618867
MEXICO,468.8874406419043,13.0,4414.0,4.690793980941198,1.0,4.499949190319533,1376.0,11.0,9.27314827193566,33.4208129312298
INDIA,184.53661032027475,35.0,3336.0,2.9838774444824656,2.0,1.154128254160981,195.0,14.0,57.46596796323529,81.71493025958411
VIETNAM,205.6449381676328,5.0,4370.0,2.0649362662533144,5.0,3.3123500362245912,1031.0,1.0,56.38308549915123,60.98418904652956
VIETNAM,375.5227752643472,44.0,1433.0,2.618621366793675,4.0,1.3095635260587848,102.0,25.0,59.61661104411249,97.38543324359692
USA,75.70055825794176,8.0,1197.0,2.6914524962408155,4.0,4.037719366960426,1407.0,34.0,36.36697012120454,53.26727461887203
GERMANY,163.86720801996907,47.0,1335.0,3.406265202773951,3.0,3.9541502856771857,882.0,72.0,24.936570839594165,72.43570553976252
MEXICO,232.89436004568736,8.0,4778.0,3.400692123828021,1.0,4.746822825610637,357.0,39.0,22.37872201800638,30.41781246247753
MEXICO,280.4820971438056,23.0,3485.0,1.1326254300792318,2.0,2.283000480562819,297.0,50.0,74.50116767284197,94.89607493600218
CHINA,113.46863028174867,59.0,4647.0,2.5065985812172635,1.0,1.042844557131923,1028.0,90.0,65.03118958278404,89.88634336430735
MEXICO,23.04952658791145,38.0,4278.0,3.6729721637099417,3.0,1.5669632080764475,45.0,11.0,36.38747278963275,67.3188538342129
CHINA,362.4843575577563,17.0,441.0,1.445326496915552,2.0,4.577175555187126,390.0,74.0,52.63531881815975,81.59685115918228
INDIA,19.80253056882257,47.0,3527.0,1.85969566123772,4.0,2.70055946211687,1399.0,89.0,53.101644338292445,99.81118569778316
USA,486.9672783748945,38.0,489.0,3.923736339736623,5.0,3.537719261814823,513.0,32.0,21.5287433398054,66.20313840054817
INDIA,118.58755580377375,17.0,3020.0,3.644507284172626,4.0,2.526038269192284,129.0,12.0,39.89143731495054,57.02131984566698
INDIA,223.02834585759467,27.0,4061.0,4.969515442203424,5.0,3.422855534808295,987.0,33.0,18.68112847821653,33.722614412876084
INDIA,39.24019156518253,51.0,3768.0,2.2431585511291607,4.0,4.994403643577247,1080.0,61.0,34.42755243184027,64.19141551647202
INDIA,241.36996725088903,1.0,2126.0,1.9887326150680769,5.0,2.8290752665634056,932.0,41.0,51.22486621717384,70.44674147353861
MEXICO,263.2127108054318,36.0,4706.0,2.364424172024773,1.0,1.496770202254606,344.0,16.0,66.31460133427747,88.57778466336077
GERMANY,428.7947719655056,40.0,4994.0,4.003723706577992,5.0,1.7290493049737936,1177.0,22.0,39.71085960300631,65.91808244749427
INDIA,368.85104412747,35.0,1692.0,1.3695219402870693,4.0,1.6118486851758318,168.0,97.0,82.9353339669472,93.34578592285584
CHINA,48.85821262915932,47.0,3543.0,2.1505407921390964,1.0,4.750287920796312,762.0,86.0,32.30803983612005,69.89499397334228
MEXICO,112.48971488180987,52.0,556.0,3.431719770389963,1.0,4.785869784241326,1100.0,27.0,11.728634837240588,56.49570775814086
INDIA,162.82496526532438,23.0,2646.0,4.459415230351598,3.0,1.7854235207307507,903.0,48.0,28.816200135089037,46.41098687799583
MEXICO,233.8805447481004,5.0,1537.0,2.5221559913310085,1.0,1.9235218286713336,117.0,7.0,51.318188998224095,59.32578815152877
VIETNAM,492.3115035226424,16.0,398.0,2.403182517315199,5.0,3.057400645644723,22.0,98.0,54.700450464937454,54.066607167725536
GERMANY,262.1602677065032,29.0,4753.0,1.2121499096703947,4.0,4.1850872503667045,323.0,23.0,58.10789182677581,77.85849828091824
CHINA,373.52226247835296,50.0,3740.0,4.7527684356389575,2.0,2.3799578364772054,587.0,68.0,22.549579937263758,56.6510761511227
INDIA,344.6395208726796,7.0,1760.0,1.1769688887458425,4.0,2.677884003442011,461.0,36.0,75.27399448139154,77.25565601455197
VIETNAM,426.4566031951476,41.0,1373.0,3.2475710616866764,2.0,1.0695323878047416,1225.0,88.0,54.824564658447954,83.42244321793896
VIETNAM,115.70451032814864,9.0,2266.0,4.173948971077818,2.0,3.0774702145267963,327.0,32.0,15.130102671163158,52.55978538248949
MEXICO,379.3748682295839,15.0,3740.0,4.426835520338743,3.0,3.268138894819278,848.0,19.0,29.486928643079075,46.17730353046279
VIETNAM,441.86406774981725,37.0,1661.0,1.7386184718214133,2.0,1.1217626040626705,687.0,55.0,74.0285083020777,100.0
CHINA,179.93308769612185,30.0,2714.0,4.073590521378939,1.0,1.7827081754039311,889.0,6.0,22.457357032224746,68.22364693069349
USA,485.3498645224651,51.0,2202.0,1.245595829633074,2.0,4.478130666178992,1423.0,82.0,61.135856845840685,81.72264787320444
CHINA,392.5860445300983,59.0,1653.0,2.748184284601898,2.0,3.0744482255427314,1255.0,69.0,42.48776619025071,95.01762807126076
GERMANY,148.46950794339085,7.0,3036.0,2.419778077434537,3.0,3.6844712958164503,1175.0,15.0,39.28240451596589,68.02702859814764
VIETNAM,286.3314671257986,34.0,1026.0,1.5369405328274728,5.0,2.3504490148559007,549.0,68.0,68.80882539595807,84.31421264483349
CHINA,208.1198001962446,33.0,4966.0,3.124851992153129,3.0,2.262419898257173,846.0,61.0,49.234167173543455,72.0918614149624
USA,184.0314337814472,39.0,652.0,3.657241043522332,2.0,1.6249256405291537,1272.0,83.0,37.25292192596568,63.59282864615991
VIETNAM,146.8721990798669,43.0,1083.0,4.187260010911228,4.0,4.838402286308513,163.0,79.0,11.453471579913865,52.07107318063259
USA,340.6338902817952,51.0,595.0,1.9249655188089785,5.0,2.45638679859651,72.0,64.0,63.78155261346975,92.9562045159224
VIETNAM,391.4854893921976,11.0,848.0,3.960557817214241,3.0,2.0459091520450983,237.0,4.0,48.09835852651724,44.37422626559785
MEXICO,438.2389901461989,40.0,2933.0,3.5858301820495218,1.0,2.116106490290893,1408.0,93.0,48.280250012539234,68.07611150810253
USA,86.11168398591214,26.0,488.0,2.0790311178856813,5.0,2.133326350581563,1004.0,79.0,59.91367302093045,74.71665683721183
INDIA,413.1992065861679,18.0,2994.0,1.7806069779033835,1.0,1.3018693592493729,1357.0,16.0,77.51805782474197,81.34332896809548
GERMANY,134.85240399376113,56.0,2370.0,4.497923268971337,4.0,1.4196487200034844,811.0,53.0,33.79829020996228,74.17482065166456
GERMANY,219.3948310559248,25.0,4964.0,1.8059773197287896,5.0,3.496214461642008,1312.0,15.0,51.71292880466156,77.13119003194278
INDIA,232.70676448147495,14.0,1228.0,2.272456661315853,3.0,3.7868740377703487,667.0,54.0,43.80789809706408,62.06394431640025
USA,106.56113168171494,30.0,320.0,4.618169768277403,5.0,1.276443719924229,186.0,78.0,24.04503455801293,67.56818844283087
INDIA,88.33564106618772,45.0,3826.0,3.3434535366816878,4.0,4.042711464794513,331.0,97.0,21.352331446311084,70.1391988671647
INDIA,241.7620456595456,36.0,936.0,3.872915686742573,3.0,2.045485751660117,699.0,26.0,30.793368539001328,67.19603632659083
USA,383.7094877485115,17.0,2147.0,1.8752807558811684,2.0,1.1124857818833118,808.0,13.0,68.15881616499468,84.99742560770648
MEXICO,498.6305205474076,28.0,1604.0,2.975479588426856,2.0,3.923209574248857,1206.0,45.0,39.514224078190736,59.96703075769565
INDIA,395.8302279311419,43.0,2032.0,4.16401313499688,5.0,2.555638040364141,554.0,99.0,25.550980348018285,62.7921892303369
INDIA,439.73585988199824,26.0,4422.0,2.4792472720873406,1.0,1.2859010392655728,1217.0,26.0,73.53947087221876,88.66750523425296
MEXICO,376.43785685809513,37.0,241.0,3.864756795247904,2.0,3.2449068816185966,382.0,85.0,21.32268172808564,58.44531561989294
INDIA,448.7631993704919,19.0,2092.0,3.3329405536561314,2.0,3.21573591674134,963.0,0.0,36.86374583617781,53.23610303145107
INDIA,47.38383622381749,20.0,749.0,2.341351760877332,3.0,3.3140661577431514,1140.0,47.0,51.37570758021448,70.81310246082727
INDIA,465.6664835010063,28.0,4060.0,2.6544851603477926,2.0,1.750148032417831,1247.0,12.0,68.62083591391327,88.22100116337185
CHINA,461.5909694074178,14.0,3239.0,3.995006942997588,3.0,3.892858706484889,1284.0,21.0,28.621570945689008,35.29946125045777
INDIA,360.46904898935657,22.0,2672.0,3.155686907441683,2.0,1.8773286332714951,1135.0,52.0,48.41754853831735,72.3580102520442
GERMANY,370.4874868484002,3.0,1309.0,2.7753162346551274,1.0,1.9080060686226172,1319.0,66.0,62.82241140595403,54.00699588340461
MEXICO,498.4863357559086,58.0,1569.0,4.124020988239751,1.0,1.5418343023582184,1179.0,68.0,40.45745512093768,77.96617301323899
VIETNAM,386.7390826380087,23.0,3072.0,2.5437872331852547,5.0,2.147206099612878,1153.0,8.0,60.73161156805447,73.73477014757415
VIETNAM,197.46111584964729,13.0,2465.0,3.3727988314164543,4.0,3.95305011052817,788.0,77.0,20.93548686501241,39.74826684817244
INDIA,283.0517902930872,36.0,4282.0,4.04138265043953,4.0,3.989258478610156,979.0,50.0,10.470498948124565,44.160237041845136
GERMANY,189.6099597016292,54.0,1926.0,4.699911779061332,1.0,1.0716179894389757,90.0,98.0,28.020099670151097,65.4563235513305
GERMANY,106.04913619938048,53.0,4544.0,4.555086150008071,4.0,4.105975865139308,179.0,82.0,3.9655998646666752,52.28258912379608
MEXICO,131.76614047611403,58.0,2729.0,3.642612587043296,5.0,1.0717852553183975,1108.0,4.0,41.15327160110015,90.91985623607786
MEXICO,118.78516179441726,58.0,977.0,1.0821395998538046,5.0,4.086084035413344,275.0,80.0,57.2768506020324,90.81478301162248
GERMANY,278.9195117799744,20.0,4849.0,3.953977601699355,4.0,1.951131659036776,735.0,70.0,43.60040923305228,50.164231406120095
GERMANY,457.2360467833148,42.0,22.0,4.333935045224743,4.0,4.725334577842295,1277.0,22.0,0.0,41.33922889883512
CHINA,36.8342509876545,51.0,3137.0,1.1071844701410902,4.0,3.5326432009938205,1224.0,1.0,65.63018092528417,97.6177055891549
GERMANY,49.15070646642782,38.0,1109.0,1.4530491788911957,3.0,2.478303533299006,117.0,66.0,66.7798383554594,99.2459414674226
VIETNAM,130.10833801444832,12.0,2979.0,3.759165227501108,1.0,1.081175175402608,1038.0,44.0,50.97859096911389,67.57282489564369
GERMANY,56.495695867233046,55.0,4423.0,2.2714143658085604,5.0,3.7887480408144834,963.0,97.0,41.268327355244885,86.49545848764889
GERMANY,200.34703717498584,25.0,1976.0,2.6009969835876547,1.0,4.735919438408173,478.0,83.0,33.68077181048571,48.56318371058184
MEXICO,297.9854424187307,35.0,3007.0,1.760591291060151,5.0,4.478369410075501,1175.0,25.0,51.16774042052927,77.18635674383017
CHINA,293.2994782937372,51.0,1162.0,4.437861692992678,2.0,2.6799133773608594,232.0,29.0,27.080517070501635,57.98095306986395
CHINA,276.2805438167104,43.0,2282.0,1.353099162904167,4.0,1.8329471346248207,1117.0,81.0,67.86985100613938,91.15619281166168
MEXICO,175.94924319487362,45.0,773.0,1.6805158257255006,1.0,1.140910433215089,278.0,48.0,74.41375096259934,96.10239078395033
USA,356.16328580512453,32.0,873.0,2.5253680616108656,2.0,1.9577716241287209,14.0,76.0,57.440390118487386,80.05884684488828
MEXICO,414.977131080725,39.0,3049.0,2.5032563822194795,5.0,4.1594611997336575,711.0,84.0,46.83121260489035,67.96478610377082
MEXICO,179.67439057393014,15.0,1009.0,1.2074868127183969,2.0,3.758304686850311,1029.0,42.0,58.58010377121065,71.43386456845272
CHINA,51.912326056736376,52.0,1744.0,2.3538081807451223,5.0,4.722911010573156,842.0,61.0,38.61333020609871,72.89351204257954
CHINA,155.20182303500968,56.0,2275.0,4.057370512533227,5.0,1.3622346911839434,838.0,85.0,28.35319991244324,73.21975725199117
MEXICO,77.31064074170236,18.0,1720.0,4.562154096553456,1.0,1.245236669681764,890.0,31.0,32.98964564400082,55.489689050998805
MEXICO,239.0057763413186,36.0,81.0,1.4956981920314396,2.0,3.1559728127681206,396.0,89.0,57.01171672541095,78.90103156881192
MEXICO,86.40822414487835,13.0,672.0,3.606043963580696,1.0,3.64817178042676,879.0,15.0,27.726201626991017,37.106760024557474
CHINA,236.79393125240887,43.0,2236.0,4.706366470717958,2.0,2.09947020417715,938.0,9.0,17.008345055752972,57.95174085162044
MEXICO,118.2914172390774,43.0,4113.0,2.199664913726896,5.0,3.325530980745331,1378.0,78.0,48.934796592871685,71.33161823857995
MEXICO,371.9782416765775,29.0,1030.0,4.506208214483831,4.0,3.957199631296463,1103.0,62.0,12.405542384437476,37.97695036020466
INDIA,23.50843800956436,30.0,1220.0,1.6259645301867005,3.0,3.709227232468509,316.0,10.0,49.743912998856096,73.60099185080932
USA,281.8256888776436,19.0,4495.0,4.443905368555342,4.0,1.4544117731881714,357.0,58.0,31.59130645498065,50.94715854863877
VIETNAM,93.04925471082778,43.0,4830.0,2.7069652001988165,1.0,3.111404777270691,956.0,45.0,45.92389115132986,71.32561398463275
USA,10.486013590117263,42.0,3012.0,4.301454971649805,2.0,2.9664132153703577,820.0,86.0,10.91021375513689,50.40085550290444
INDIA,435.90804315175546,46.0,73.0,1.8421998382887173,1.0,3.2365913944330598,565.0,68.0,62.51443400409018,85.24335475743798
VIETNAM,339.04861602889315,6.0,4094.0,1.2757580112563152,4.0,2.508903784810649,597.0,1.0,71.49734288938421,68.28442594012867
MEXICO,58.48198280475647,41.0,412.0,3.3832810051529907,3.0,3.078761676258501,855.0,0.0,33.96113943495536,69.49115941762714
INDIA,335.3954601650892,36.0,412.0,2.0654152891924817,3.0,2.320291750092664,720.0,72.0,58.42930685099201,90.53304178333936
MEXICO,309.7071930414233,46.0,259.0,4.226328251772092,4.0,4.31602221771743,1154.0,2.0,13.451784742447828,54.53781168100849
CHINA,241.94477665116963,1.0,1088.0,4.299116258883911,4.0,1.663744964458846,252.0,66.0,44.00334449582433,40.81863887103203
INDIA,444.6641838287101,12.0,4736.0,2.990802162469166,2.0,1.3565973318959903,878.0,78.0,62.8971662594088,72.89197634736068
CHINA,130.12252974975112,45.0,4601.0,4.692621685416961,2.0,3.6043915385517655,644.0,91.0,3.555216894800977,49.50566733449528
INDIA,205.1719279365578,51.0,1154.0,3.342018492956296,1.0,1.8698890968772248,171.0,44.0,38.10266459501622,85.9555921720726
INDIA,171.26655231846536,37.0,2801.0,1.720263501305609,1.0,1.6675734670802396,482.0,37.0,76.9649578385,90.25618561870807
CHINA,387.8885042279504,30.0,65.0,3.327880129540967,4.0,1.696682204916447,692.0,31.0,45.01126641860783,70.24940080364085
USA,426.3930323827129,46.0,877.0,3.5604824743445214,4.0,4.784721427719357,713.0,2.0,23.603072617710183,64.0665518585598
MEXICO,400.8749258468866,42.0,3345.0,1.39719308925285,5.0,2.0527553696707868,689.0,70.0,72.51753858088065,87.5471181193494
INDIA,493.5270733293406,12.0,1062.0,3.7547457418693937,3.0,3.400543350481996,1439.0,6.0,30.55558253065483,39.4532080179706
MEXICO,351.60082970108874,59.0,4583.0,2.613213106227192,1.0,3.771433701120014,719.0,74.0,39.87783648330718,77.68105497606092
GERMANY,378.0163576946316,16.0,1144.0,3.441804383034002,1.0,2.1944767474424616,504.0,32.0,35.03356008900312,71.04893704765395
CHINA,491.5732444554593,3.0,4691.0,4.683179650720559,4.0,4.433526567505373,1415.0,64.0,5.577635122847923,26.534372422854528
MEXICO,13.4254848455953,54.0,2822.0,2.3545463558435333,5.0,3.709905892580287,973.0,1.0,42.1221133791134,73.31051033054358
MEXICO,372.0960506571119,30.0,1424.0,4.081384220831551,4.0,4.191166468006776,26.0,77.0,13.764689550020355,45.11593555751142
USA,459.7352563410256,54.0,2627.0,1.4848077130669377,5.0,1.4908126470314955,1356.0,12.0,80.74553674580929,100.0
USA,443.083709050328,32.0,891.0,2.417058753768103,5.0,2.285114238734339,1119.0,63.0,59.400960954166045,79.64519299863609
USA,422.5607338045592,13.0,733.0,1.54419801429842,1.0,4.955288285070507,332.0,70.0,53.01702969814811,71.55475513795295
USA,473.4377232514348,20.0,0.0,4.358892154849986,5.0,1.6710692241798124,355.0,9.0,33.572579468056624,55.42635201309077
USA,273.3158020777167,21.0,4854.0,4.087768535847218,1.0,4.696009130503701,723.0,81.0,14.899540332993164,38.309878319593786
CHINA,15.416655361534668,54.0,3663.0,1.1171560825038136,2.0,3.762049475709108,756.0,14.0,62.32794482922035,93.72416508136106
INDIA,276.87313725275044,53.0,4845.0,2.6383455318923503,3.0,4.959536219470436,1372.0,96.0,31.889563249039327,72.00142383750867
MEXICO,223.28339704333123,52.0,2850.0,1.0694642896690492,1.0,4.53162738614246,103.0,55.0,54.24348032141126,94.92286315077796
USA,231.11007614906976,36.0,895.0,2.16864765129461,1.0,4.328038685768746,447.0,38.0,42.54062086677839,75.68185515671469
CHINA,459.6856464547055,56.0,3676.0,1.9337789514738364,3.0,2.2075059405853383,857.0,74.0,65.49668979949774,92.47063490185457
CHINA,185.99347207319704,2.0,2639.0,3.758584986582326,2.0,2.013354781129123,1029.0,67.0,36.1605204016786,51.85371898048971
MEXICO,452.403748957904,12.0,4210.0,3.825234262521192,1.0,1.0209428354749024,483.0,52.0,47.30849902962738,63.33158264244321
INDIA,254.75586729948785,10.0,3755.0,4.280612764945609,3.0,3.5811131589415552,40.0,38.0,18.64028797162032,37.34046732357783
VIETNAM,228.99963830889328,49.0,1664.0,4.173579168567571,3.0,4.140835424531239,424.0,78.0,21.724114923143205,49.110384747912974
CHINA,382.90009606556896,41.0,1241.0,3.5087424771317663,3.0,3.274486187937072,1320.0,31.0,35.49342567007524,69.03326364332939
VIETNAM,356.90603874354235,54.0,4811.0,1.9078162112864607,1.0,4.012531583014546,1374.0,27.0,51.34329893335343,83.77780416089354
GERMANY,170.9822071321409,37.0,36.0,2.414472835046557,5.0,3.2119974040105146,943.0,7.0,50.94133454048641,83.01091221949983
USA,60.24858170307682,23.0,2083.0,2.646964572209277,3.0,3.714479629999144,1228.0,51.0,40.08657080116284,71.12470863753548
USA,139.77767608941537,8.0,3996.0,3.827789381833795,3.0,3.757281076080966,32.0,51.0,24.40019341968738,40.26617007906759
INDIA,74.2039678480265,12.0,2372.0,3.145594542140028,3.0,4.1461917418747065,232.0,33.0,33.361157469054966,45.17413206165534
MEXICO,154.41881513057876,21.0,3685.0,3.969513159365517,4.0,1.9033142837540649,624.0,76.0,32.713556618620224,56.57792491574466
VIETNAM,138.29256713459154,17.0,642.0,1.6355024206490376,2.0,4.055743052497441,390.0,95.0,52.663172202899815,57.28733818112909
MEXICO,322.47859770448963,9.0,2446.0,1.9293325478095764,5.0,2.75151250854248,847.0,92.0,63.673742357931765,68.08521140531433
INDIA,477.703053942842,46.0,3010.0,1.228935937223222,4.0,4.828309475859835,562.0,39.0,61.99760943691752,87.20263911374167
USA,346.01442884193693,11.0,4428.0,3.3405362230681046,5.0,1.2406600484485315,1232.0,35.0,41.78179475076612,70.66564231950346
MEXICO,464.0582099516391,51.0,3988.0,4.860756939861716,4.0,4.9412533062706405,510.0,17.0,0.0,38.00113275203483
USA,366.6600348148749,46.0,34.0,1.8818132324460533,2.0,3.19186190856603,6.0,19.0,64.66708023941052,85.24708567248959
VIETNAM,212.8903507045373,45.0,1926.0,3.465540600953175,1.0,3.570483902778147,232.0,2.0,28.253999354688585,62.68053946579861
USA,169.14930640305064,18.0,1759.0,3.7199896192516446,5.0,4.551103742884729,60.0,64.0,15.322457016698644,46.82401158349476
MEXICO,424.6759125117304,18.0,4605.0,3.311416711782997,5.0,3.919224161273158,923.0,2.0,41.132137195196414,49.87311116251378
VIETNAM,231.4224218889567,9.0,2965.0,4.318977077365966,4.0,3.2762848968684484,852.0,83.0,21.24889903603492,50.80448568336967
USA,14.440918111455762,0.0,3909.0,2.9663446029073666,5.0,3.656628599289993,805.0,76.0,26.41837619306304,48.3893413141345
MEXICO,398.34021886417054,56.0,2708.0,4.956435567202052,2.0,1.415342915403225,1286.0,43.0,29.215474022561438,61.34337936189638
INDIA,149.6837318314229,51.0,1260.0,1.9734333275468647,3.0,3.459042451520808,948.0,8.0,49.71990306581616,77.16678344428328
CHINA,404.44439389829984,54.0,1584.0,1.3008043478000708,2.0,1.1360300004393755,911.0,37.0,82.81133652542152,100.0
GERMANY,263.5329525202801,54.0,3118.0,2.59569293535058,1.0,2.1282791025025363,1401.0,81.0,55.410772910235096,87.36616642277994
INDIA,345.75326570584986,10.0,3172.0,1.993816632949412,2.0,1.382110344015382,115.0,90.0,78.21611493763089,80.61905949635668
INDIA,275.17517676767164,3.0,2645.0,3.079818619887782,2.0,3.294914341841717,465.0,11.0,42.188193372067495,48.47631386124577
VIETNAM,256.56509556369326,35.0,3499.0,1.240473387733573,1.0,2.5826589735379666,1061.0,27.0,71.88948153860291,93.7272929780437
VIETNAM,152.42443946064913,20.0,4497.0,2.429814364391723,2.0,1.503699646626623,339.0,28.0,62.36832243664311,81.86911782772079
INDIA,159.5449788755768,21.0,1772.0,3.782455356827524,3.0,1.4550218177812386,1286.0,71.0,39.78723549711731,53.70775299971342
VIETNAM,400.3056123545264,9.0,3045.0,2.9434366243692622,4.0,3.1689424383125635,351.0,88.0,44.697834083331045,52.66570572620011
CHINA,90.127842217979,4.0,3387.0,1.6207512055755895,5.0,1.6177651824119246,1297.0,15.0,69.00736891371997,64.50640744254575
GERMANY,237.8279615726879,11.0,4937.0,4.481029185144379,4.0,4.892967739671205,1429.0,97.0,8.194073978001782,28.114706350898395
CHINA,240.82306409511887,29.0,4425.0,3.2107724705286262,5.0,2.590355847057374,822.0,90.0,37.7856385809661,55.700966780344416
GERMANY,80.30309502576522,56.0,458.0,1.4684831101177749,2.0,2.467193098937396,992.0,12.0,64.29760658844378,100.0
INDIA,258.82341355127164,32.0,1672.0,3.7421717466813074,4.0,2.9374943147977723,625.0,79.0,42.20426309767892,50.827189354082776
USA,454.3268079041523,36.0,184.0,1.531579205271445,2.0,2.187986076749492,270.0,26.0,80.21020968764677,91.9704996703942
USA,88.12629169390408,17.0,4177.0,4.607591230964054,3.0,1.0950670001991494,698.0,47.0,28.479096957329336,54.3329857086952
USA,347.979774079097,3.0,312.0,3.3438677761315154,5.0,1.6171611007854845,894.0,61.0,45.64886060011105,59.05902557184167
CHINA,300.991039833108,26.0,2990.0,4.201400887861587,4.0,4.086290655238315,1145.0,51.0,16.04820094334901,42.26223176479093
CHINA,376.80700608878334,46.0,4618.0,3.4996081678103472,4.0,3.1911153134520456,1259.0,96.0,35.22198541537293,63.34382471087528
USA,471.3866150839373,57.0,2734.0,3.1009074710987243,1.0,1.4737207463269808,658.0,25.0,53.09177774625445,88.39436101934375
INDIA,314.2735496059077,5.0,1820.0,3.957660793060112,4.0,2.300465418602691,979.0,45.0,32.89671682925488,51.68132275247768
INDIA,130.83731420331543,18.0,3413.0,1.8757246822944975,1.0,4.032454966038464,192.0,18.0,52.81935930767216,76.39826711107519
GERMANY,372.3123158050012,45.0,2035.0,1.45550656038108,4.0,3.128583094154349,489.0,17.0,59.73597732448,98.77533581653933
USA,392.70504512362027,14.0,2834.0,1.225551225840764,3.0,4.547275745859527,945.0,62.0,55.8791908432016,66.3859889276302
USA,204.74328346966703,52.0,3217.0,4.4669256313323125,1.0,4.1225795340350375,449.0,44.0,11.728867690837356,55.07742394128594
USA,198.13719191287683,47.0,3257.0,1.4895524573165495,1.0,2.6441607448398323,1394.0,96.0,69.63552175418071,92.79581956341195
CHINA,332.32016986261715,21.0,4805.0,3.5148089399378724,5.0,3.780831543009622,1315.0,69.0,32.996897874411,62.96614482813957
GERMANY,55.76976406250582,31.0,3272.0,2.253011938269488,1.0,1.227466463541647,1250.0,46.0,56.58561683132692,85.8664619206521
CHINA,370.4558336065794,14.0,29.0,3.253119188900249,3.0,2.06526529182702,1151.0,64.0,49.99509640481431,64.43221911696453
MEXICO,103.38924754920473,5.0,3234.0,3.3212742827519013,1.0,3.838966585431197,883.0,91.0,28.408582378068743,43.54917097842036
INDIA,335.4304410482699,5.0,528.0,4.511777877063346,3.0,4.691281673808964,850.0,66.0,8.733405313989552,20.752738474433777
INDIA,58.17859687506228,56.0,2793.0,2.0637630946134338,5.0,2.1993335122891127,360.0,24.0,49.51584952337898,96.92611011089554
VIETNAM,486.2026248236271,5.0,1502.0,2.286969350951305,1.0,1.8897215702906816,1209.0,39.0,64.9477680290034,67.00903130251278
CHINA,435.5141426363313,11.0,800.0,1.872448548735044,1.0,1.6936460442759431,641.0,80.0,68.09895002447978,74.31363547778517
MEXICO,411.3381532779814,24.0,3875.0,1.2895827784076657,1.0,1.8821650374029968,707.0,61.0,75.26155316439626,93.1762808509292
INDIA,137.14306829019102,54.0,4612.0,2.3858532464517004,3.0,3.024998953210269,1148.0,51.0,41.34874552022616,85.15753588878135
CHINA,426.2116780951665,5.0,1215.0,2.832323814214393,5.0,3.57994088115571,1341.0,57.0,41.954390126400135,51.24973779907382
VIETNAM,105.44895398242488,56.0,2900.0,2.2868989000754207,2.0,2.112223254753843,67.0,5.0,55.41676383401678,98.32354599341336
CHINA,212.53770943291957,41.0,2025.0,3.977311937647716,1.0,2.3129243215054345,62.0,73.0,32.51856776901567,73.24612611742631
USA,283.5472193118137,50.0,2673.0,3.730775378762018,2.0,1.9265621994005613,997.0,95.0,30.871217248904586,72.65555267931596
CHINA,359.8065719062759,55.0,4386.0,3.662892147457296,2.0,1.6990970711526092,512.0,99.0,49.315145103838354,81.27027889613029
USA,24.769245684038736,36.0,3097.0,4.0636021139326886,1.0,1.957760141220617,401.0,8.0,30.0670094709206,59.55617799351912
USA,152.3496122613126,37.0,4761.0,3.331877244776196,4.0,3.02883728581368,863.0,87.0,20.051985368293906,63.694782636162
VIETNAM,308.1743581230912,13.0,4132.0,1.3889935974237084,4.0,3.02724700356939,571.0,94.0,67.96167461890852,76.83055515375834
GERMANY,185.1106527830682,46.0,650.0,2.691252667597209,5.0,3.8107496204828912,27.0,37.0,41.96431027799382,66.79077430936064
INDIA,389.7622772584518,18.0,2113.0,2.267152021941379,4.0,1.1006109043876222,646.0,66.0,67.92812437698277,78.3373058337103
CHINA,329.309558963851,50.0,1407.0,2.369717896725614,2.0,4.814851677588836,1219.0,56.0,32.424680196955265,71.71862686067155
USA,124.85671232463054,6.0,401.0,1.7839990918062545,3.0,2.853611345787611,561.0,98.0,62.49376924190884,74.6138815934037
CHINA,81.5052000002432,53.0,2250.0,1.6440493216239962,5.0,4.309809604675001,450.0,89.0,47.681338326695325,92.21060330070048
INDIA,230.7289905753313,57.0,3001.0,4.884975276193465,1.0,2.124590438434007,813.0,77.0,13.245434115274374,64.28175618130602
GERMANY,92.78895013964612,43.0,3642.0,1.089169639781835,4.0,3.7784430540056686,916.0,26.0,61.88290561984552,90.49967668359712
MEXICO,158.49290667610742,27.0,1519.0,4.8626802020701465,3.0,1.2562407893972878,565.0,21.0,27.765619626595544,52.808230570312325
INDIA,62.9846664462938,20.0,3029.0,2.4265014279840997,4.0,3.086584840172185,1216.0,40.0,49.30531570571695,57.04166486980439
VIETNAM,277.98541943996173,54.0,4771.0,3.618122902783269,3.0,2.69874572636237,1254.0,20.0,40.840923204991846,70.46318810486945
GERMANY,384.1878306171515,34.0,3178.0,2.0703448547985808,1.0,2.2830370531090978,174.0,70.0,56.80143343261888,89.76298185995702
